date,price_fox,vol_fox
2025-04-04,0.02393536904061761,242494.2165189047
2025-04-05,0.024480009374709243,231225.3639799808
2025-04-06,0.024587571937288468,100101.41619285839
2025-04-07,0.02113634655887294,376129.7897107976
2025-04-08,0.02096586596301007,220653.72205863788
2025-04-09,0.019846420061658692,216466.4386314704
2025-04-10,0.022524721965712344,313290.84999988304
2025-04-11,0.02096912759201202,283080.74904111703
2025-04-12,0.022582237446899304,375578.10969419114
2025-04-13,0.023404998675752662,417577.52501671034
2025-04-14,0.022137546453329538,303503.8442381545
2025-04-15,0.022168441189645453,276034.3815054752
2025-04-16,0.02298131942069151,910979.899303087
2025-04-17,0.022168010058008943,617637.1152703601
2025-04-18,0.022692191577098696,316577.9232338207
2025-04-19,0.022211818784365938,332572.27271906834
2025-04-20,0.022697702330393456,290317.72858591075
2025-04-21,0.0307204843969101,9472973.435211796
2025-04-22,0.026517497424208104,2063577.6984300269
2025-04-23,0.028241746948411698,775981.3522069635
2025-04-24,0.02753831691426961,343513.61255341663
2025-04-25,0.02793530726048979,349573.78878975497
2025-04-26,0.029317814020274675,960731.5778330233
2025-04-27,0.03019195548394759,223182.47697495346
2025-04-28,0.028459606502666393,335650.07877307176
2025-04-29,0.02872273780669912,259742.52556953963
2025-04-30,0.028496267459848817,184833.07278205254
2025-05-01,0.02870894917051182,420882.18676620343
2025-05-02,0.02907540594700255,1006707.073621212
2025-05-03,0.02790174798525519,508626.9654651846
2025-05-04,0.03548434758103619,2082339.469076613
2025-05-05,0.028984230007514475,2344677.2993630744
2025-05-06,0.028669799811244057,443889.3047511336
2025-05-07,0.028787589033284818,195892.63045133938
2025-05-08,0.028473119265741944,294005.48808486626
2025-05-09,0.03221890715964341,828256.960197895
2025-05-10,0.03248768634429452,1153835.4530205426
2025-05-11,0.03560028125372897,476430.9473248153
2025-05-12,0.03305873209097117,416509.50677558314
2025-05-13,0.03216133092340613,436381.8263893174
2025-05-14,0.034479076964830664,655026.240829246
2025-05-15,0.03436132367452844,639501.3132944276
2025-05-16,0.03171924321777083,643534.7488451336
2025-05-17,0.03150279701276273,233916.36649200274
2025-05-18,0.030662139995391545,188772.19072096012
2025-05-19,0.030482442958762245,213375.19996389345
2025-05-20,0.030966523562997925,240257.76293613337
2025-05-21,0.029786100634862082,278244.2409332659
2025-05-22,0.03053926156367208,327528.95341546775
2025-05-23,0.03144713333460379,238248.71981630332
2025-05-24,0.02956909140581122,466903.4058253247
2025-05-25,0.029022746625829945,351215.13056202384
2025-05-26,0.029474320860989046,196731.0405113873
2025-05-27,0.029358832295012766,238842.69670078706
2025-05-28,0.029883597783768322,261737.23673578483
2025-05-29,0.029984693529926314,338492.94062620425
2025-05-30,0.02961400838744235,290453.71577078156
2025-05-31,0.02832595027646467,226920.809865913
2025-06-01,0.029773048504108626,1449669.7744923222
2025-06-02,0.029414851928674626,290293.92498216074
2025-06-03,0.029102062356266042,393567.6193523635
2025-06-04,0.029165162656200873,440927.8356974027
2025-06-05,0.02841170715840774,382773.67743613
2025-06-06,0.026674960919023372,1408861.00786823
2025-06-07,0.027594296981662613,418580.38280989765
2025-06-08,0.02788304388347569,382333.447210796
2025-06-09,0.027970616096605616,318020.60703937174
2025-06-10,0.030128472447162734,712293.5266567835
2025-06-11,0.02941552864797174,744243.6269707626
2025-06-12,0.029136744652789277,509148.29561237
2025-06-13,0.027392094167496845,308167.2146309792
2025-06-14,0.02655048238888395,319707.847619377
2025-06-15,0.026133663787968463,238634.72106669474
2025-06-16,0.025286417119553317,308745.9735000586
2025-06-17,0.025190108199314463,259508.35389303663
2025-06-18,0.02412603055581871,271977.6732149844
2025-06-19,0.024359808583563906,305408.21139351616
2025-06-20,0.024318662779116967,309812.6422570467
2025-06-21,0.02322982531942226,614511.2890264856
2025-06-22,0.02158188749276477,315031.1985126582
2025-06-23,0.02349593305312575,1048843.3063931544
2025-06-24,0.02424896358605016,492222.799580169
2025-06-25,0.02304727986373945,360498.4913122767
2025-06-26,0.022190861917548037,676595.864193788
2025-06-27,0.022254099990398298,193446.82002058104
2025-06-28,0.021890851947974563,427627.16423844424
2025-06-29,0.022561076841839844,283983.5259121393
2025-06-30,0.02283724591482579,210902.4060159886
2025-07-01,0.02210533506614616,232150.68204552247
2025-07-02,0.021270123397104452,189253.07369123382
2025-07-03,0.022277275107629727,472793.79102921806
2025-07-04,0.024411133580238588,626935.8278869654
2025-07-05,0.022299924467845404,1341154.630693307
2025-07-06,0.022818862975520566,497320.915711621
2025-07-07,0.022840982657742256,265659.28266910964
2025-07-08,0.02305864236497255,299813.23112187115
2025-07-09,0.023790370121803885,420943.4011386749
2025-07-10,0.02499076606228647,642377.8038327155
2025-07-11,0.026947417832924644,419016.3383261085
2025-07-12,0.02612363071986795,740946.364161479
2025-07-13,0.025491638633893008,222099.35034142723
2025-07-14,0.026902345408064077,337217.29207381135
2025-07-15,0.02650758818278217,640357.6536420851
2025-07-16,0.027685596678273746,628285.4028025276
2025-07-17,0.02837874711981966,514707.544083325
2025-07-18,0.028352086125154212,407643.71325015125
2025-07-19,0.03635434133415967,14162185.519354371
2025-07-20,0.034438970570562784,5510935.27007656
2025-07-21,0.03339611318946527,1540373.7719667554
2025-07-22,0.03076916002760316,1165472.615972221
2025-07-23,0.03082809052634121,779440.5548296507
2025-07-24,0.030413740560249425,671651.7737754082
2025-07-25,0.03181941539180435,3601134.590220739
2025-07-26,0.032133516684201856,1163295.0413396955
2025-07-27,0.03166105690276086,712384.5092652707
2025-07-28,0.032750734938776914,606426.9928954574
2025-07-29,0.03020141642430101,649196.754449074
2025-07-30,0.029725018366873093,560200.95566864
2025-07-31,0.02933993805381716,371192.00604217197
2025-08-01,0.02890756909846854,283784.99320459267
2025-08-02,0.028283106350995138,681342.7403026879
2025-08-03,0.028034388440033878,448481.5675424253
2025-08-04,0.028323216838041104,261060.47663797438
2025-08-05,0.02868214573974367,292547.56974721124
2025-08-06,0.027840196371673485,369152.7066035683
2025-08-07,0.02851451261083178,728406.8022195514
2025-08-08,0.030121107654178705,1290356.1188849634
2025-08-09,0.03016425107304288,939784.7327136301
2025-08-10,0.031172113089555708,1029280.9632301315
2025-08-11,0.03152870949229684,1119970.08935213
2025-08-12,0.030889949064758976,1786873.208061573
2025-08-13,0.031834799672249996,1426206.1767626093
2025-08-14,0.03232489811587554,715126.202484811
2025-08-15,0.03501284527995898,2041037.9808733503
2025-08-16,0.03136714538324817,1525033.5812114119
2025-08-17,0.03190232112866124,371324.02052906825
2025-08-18,0.03102869940633517,698073.4749408355
2025-08-19,0.03059730056170247,380952.93699511257
2025-08-20,0.029052014735423865,341351.7332957997
2025-08-21,0.030068926156190605,296876.03558945784
2025-08-22,0.030668405359800425,529286.7229823743
2025-08-23,0.032341206355340386,641751.1643253848
2025-08-24,0.031723036733065556,145593.79471404242
2025-08-25,0.03200338191251508,165013.21891220627
2025-08-26,0.02914258487911278,271572.8360880694
2025-08-27,0.030465981972468525,215514.02115748735
2025-08-28,0.029080333303765363,321513.44377968315
2025-08-29,0.028990165027994556,377511.8074456846
2025-08-30,0.0280930741477759,345040.41119305394
2025-08-31,0.028958089732411107,712816.2196324865
2025-09-01,0.0283668640120997,591761.0843087938
2025-09-02,0.027896633364113542,340315.25789700774
2025-09-03,0.027845630107978588,180324.14983877612
2025-09-04,0.02836900493795589,233419.82147634518
2025-09-05,0.026796412332016423,797185.5369944838
2025-09-06,0.02647625792971902,320130.5610809281
2025-09-07,0.026740789085991503,162549.94708647692
2025-09-08,0.02654431332783917,181839.75970056333
2025-09-09,0.02710888413814163,266210.07972072426
2025-09-10,0.026956304786577057,163253.94567184814
2025-09-11,0.02678312409787459,170471.72411796066
2025-09-12,0.03090818070263385,4762050.150701775
2025-09-13,0.03004507759135799,4924267.20233534
2025-09-14,0.02974266600358288,841308.708264556
2025-09-15,0.028928629805176832,263632.64371526137
2025-09-16,0.028976862236298955,357961.6995982019
2025-09-17,0.028653206729118943,232363.89099849734
2025-09-18,0.028357019561784436,358139.30822769616
2025-09-19,0.028900496586256118,842711.7964760248
2025-09-20,0.028645860401673957,353771.8161863951
2025-09-21,0.028667661981543066,247001.2742877924
2025-09-22,0.028993659886002648,187509.05515261015
2025-09-23,0.02619511355376163,752326.6775369211
2025-09-24,0.0258267932113775,149393.7623504347
2025-09-25,0.02574561359820165,291287.7038515967
2025-09-26,0.0233437567067541,809217.6700643223
2025-09-27,0.02396624280119131,309637.9586733577
2025-09-28,0.023777283976332095,680654.4838743063
2025-09-29,0.02492971251244262,184528.55515978695
2025-09-30,0.02455798116297372,855692.0243006283
2025-10-01,0.023648668551357638,216743.66850390754
2025-10-02,0.02463426689504102,111719.6256428443
2025-10-03,0.02526746735148499,145593.30859404046
2025-10-04,0.024456538222558274,226475.68788442676
2025-10-05,0.024096864780441474,113667.6851312037
2025-10-06,0.0244787584527202,135870.2212255032
2025-10-07,0.025018181534340645,133813.93606738612
2025-10-08,0.023838210606295027,140497.99573445323
2025-10-09,0.024227851879245307,142919.70771922564
2025-10-10,0.023776854634597246,179973.91864188283
2025-10-11,0.021255129055969612,401870.5090474161
2025-10-12,0.018392935390722762,1145853.3021607925
2025-10-13,0.02176955853113835,364340.7764383954
2025-10-14,0.02242067202094139,474732.4951187693
2025-10-15,0.020390784644675673,398504.98511088116
2025-10-16,0.020724979766710245,502115.9440796098
2025-10-17,0.019195823827427988,313087.03437586647
2025-10-18,0.0191466805342071,139149.8732102984
2025-10-19,0.01860248023099138,464070.4292522678
2025-10-20,0.019500943003695037,871829.4945234915
2025-10-21,0.019389286787603748,157970.29823603187
2025-10-22,0.01843914190101694,191595.24302333052
2025-10-23,0.018660068961591867,307834.75257992506
2025-10-24,0.018856532306688715,808651.1056320904
2025-10-25,0.01855186705059723,243059.22126609585
2025-10-26,0.018758861963391632,100283.7179413351
2025-10-27,0.019326956353183242,360769.6295680464
2025-10-28,0.019007680192724048,626413.7517521192
2025-10-29,0.018598505678404,449698.8003750096
2025-10-30,0.01793246663307826,243601.2574487371
2025-10-31,0.01752762260013155,484956.34494678775
2025-11-01,0.01896769253886839,1622071.3768380731
2025-11-02,0.018551849539572684,736998.375681855
2025-11-03,0.018370535969362112,320848.3670584746
2025-11-04,0.016429229897255048,259270.22237645646
2025-11-05,0.015388084254923265,549991.1328807862
2025-11-06,0.016568779621046855,1109647.5978381913
2025-11-07,0.01567267799619531,942521.4947371458
2025-11-08,0.01694036653954853,801395.5587997647
2025-11-09,0.017470426019431367,2120017.497670091
2025-11-10,0.017771094558928186,641798.729631585
2025-11-11,0.01764651942019851,351457.25820963195
2025-11-12,0.01667543271889289,420602.0395095943
2025-11-13,0.016582166366837747,292537.058338336
2025-11-14,0.015445081639867906,201015.73062909636
2025-11-15,0.014767198791157714,212979.23787897977
2025-11-16,0.014815262253080707,179734.3720610041
2025-11-17,0.014529526118491204,205720.16007014824
2025-11-18,0.013891757378645037,287918.24852373963
2025-11-19,0.014200726667870084,204103.80981848814
2025-11-20,0.013490776300504334,452370.3387161126
2025-11-21,0.013223357427881588,676408.2193703443
2025-11-22,0.012916627425189741,836937.1435291531
2025-11-23,0.012950504628913997,2591686.462972059
2025-11-24,0.013025222258031587,149028.34006995658
2025-11-25,0.013861156510657538,511560.81544254755
2025-11-26,0.013582195207249839,662674.9942304877
2025-11-27,0.013761441544926005,462955.7509798731
2025-11-28,0.014033304724095527,240971.38465052244
2025-11-29,0.013627622887851408,139436.68155632188
2025-11-30,0.013751372992657718,1046535.6860993685
2025-12-01,0.013691835816462746,654941.368408691
2025-12-02,0.013249706924835538,4895128.098975882
2025-12-03,0.014071360147963341,2301644.975164305
2025-12-04,0.01400288378302005,204832.5586985057
2025-12-05,0.013435060928929746,140233.63931602507
2025-12-06,0.013032030000137512,92363.98582282105
2025-12-07,0.013460784092173137,117551.39337160203
2025-12-08,0.013316224690546503,105666.84016773905
2025-12-09,0.013317764678989454,188031.34272074455
2025-12-09,0.013317764678989454,138885.03809166906
2025-12-09,0.013714777869653376,188031.34272074455
2025-12-09,0.013714777869653376,138885.03809166906
