swap_id,input_currency,input_amount,input_usd_value,intermediate_currency,intermediate_amount,intermediate_usd_value,output_currency,output_amount,output_usd_value,sender_address,receiver_address,status,commission,age_minutes,age_hours,age_days
#7264890,ETH,7264890.03,129.19127,,,,BTC,440.00110331,127.01,"https://etherscan.io/address/0x3a8d46ad87451f933e55faa87676c32ee89c6546","https://mempool.space/address/bc1q2n4vc2xcl80t3zd9055e0rvf5sq2pnp3t9kq93",Success,129.19127,0,0,106
#7258890,SOL,7258890.88,161.07159,,,,BTC,610.00138035,159.46,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1plppf8k5jrf3awuwg38z8zn37t88cxh56jeuwafk8h53scfrven6qc9twht",Success,161.07159,0,0,106
#7249440,BTC,7249440.05,5899.215,,,,SOL,5630.23986514,5843.06,"https://mempool.space/address/bc1qmtvgv8p8n8rtcq33hc0d7scj5mh4yjdgc6l6u3","https://solscan.io/account/3FFrfanRvMeyu5btC76KKxPREnv4ur4Fgax9s4wHVrWd",Success,2.94,0,0,106
#7242650,SOL,7242650.29,55.7954,,,,BTC,830.00045634,53.97,"https://solscan.io/account/Auatpq1JdF54ib13ofSUQktmfrMNFifT6P5d9FQ86cPr","https://mempool.space/address/bc1qxpud9syufzsj8dtq4u8ej8fvp5v48c29lsmewq",Success,55.7954,0,0,106
#7241665,USDC,0.37,4999.354,,,,BTC,890.04201847,4971.25,"https://arbiscan.io/address/0x8f69acc22126b08affbf1eab53ede0e3b08ed313","https://mempool.space/address/bc1q99y2c6aeeqnzpwynvaus3e5v7f7zr0w4csngrx",Success,2.5,0,0,107
#723901993,USDC,723901993.5,993.36986,,,,BTC,310.0083283,985.9,"https://arbiscan.io/address/0x8f69acc22126b08affbf1eab53ede0e3b08ed313","https://mempool.space/address/bc1q99y2c6aeeqnzpwynvaus3e5v7f7zr0w4csngrx",Success,993.36986,0,0,107
#7233450,SOL,7233450.6,114.60113,,,,BTC,530.00095796,112.64,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1pzegv7xhhmzrnkg27qrxu4379mqy89cwwnyrnan98nyx7pvuetk8sur7z33",Success,114.60113,0,0,107
#7232110,BTC,7232110.05,5870.945,,,,SOL,7130.83093693,5822.35,"https://mempool.space/address/bc1q8e5ndevpcmpgl896yrwkeyhn9nsq72lu64yrxh","https://solscan.io/account/3FFrfanRvMeyu5btC76KKxPREnv4ur4Fgax9s4wHVrWd",Success,2.93,0,0,107
#7232010,BTC,7232010.0004,46.9645,,,,SOL,750.24210775,45.78,"https://mempool.space/address/bc1q3pnhz7jv9k4luvay6qzzz37gadwjk88sfdqz4u","https://solscan.io/account/3bR8kfmkqQBDsLzqNLd4TR4s2cRppzMTeN2R6TgZ1rkc",Success,46.9645,0,0,107
#7232000,BTC,7232000.01293944,1519.021,,,,USDC,505.54,1505.28,"https://mempool.space/address/bc1q3pnhz7jv9k4luvay6qzzz37gadwjk88sfdqz4u","https://solscan.io/account/3bR8kfmkqQBDsLzqNLd4TR4s2cRppzMTeN2R6TgZ1rkc",Success,0.76,0,0,107
#7228540,ETH,7228540.05631929,249.00246,,,,SOL,651.30564168,246.2,"https://etherscan.io/address/0xabc445de74e23d88a7dc096f26e38f24bcbe7e85","https://solscan.io/account/Ehnnh7qTE5jJda1zrVszRzMQZxk3oz7oeFhjatYmD8LR",Success,249.00246,0,0,107
#7226870,BTC,7226870.01592,1874.671,,,,USDC,859.72,1859.43,"https://mempool.space/address/bc1qr85mdjy3lhj5rcyfcxpw4cufwqlx0nz8uw8ens","https://etherscan.io/address/0x31fae52ad96eb4d3cb4982a05d0e8cf2b8de4668",Success,0.94,0,0,107
#7226720,BTC,7226720.007,824.23817,,,,ETH,770.1858603,817.7,"https://mempool.space/address/3BcR4vum2P79DEzDQxE5VRoze7akZzcvBH","https://etherscan.io/address/0xa32d872e45a87072b932d85bc23c1a6482b7d312",Success,824.23817,0,0,107
#7225120,BTC,7225120.0243,2863.932,,,,USDC,842,2841.44,"https://mempool.space/address/bc1qr85mdjy3lhj5rcyfcxpw4cufwqlx0nz8uw8ens","https://etherscan.io/address/0x31fae52ad96eb4d3cb4982a05d0e8cf2b8de4668",Success,1.43,0,0,107
#7224790,ETH,7224790.3,1319.831,,,,BTC,90.01112371,1309.77,"https://etherscan.io/address/0x903fd974073761143a028e2f8341a93dd063d2a4","https://mempool.space/address/bc1qklujat5pn3cgnx0zd43lzdj36wagqrrclw7h2z",Success,0.66,0,0,107
#7224760,BTC,7224760.0067,788.91782,,,,ETH,370.17759543,781.31,"https://mempool.space/address/bc1qr85mdjy3lhj5rcyfcxpw4cufwqlx0nz8uw8ens","https://etherscan.io/address/0x31fae52ad96eb4d3cb4982a05d0e8cf2b8de4668",Success,788.91782,0,0,107
#7223220,ETH,7223220.046,202.89201,,,,BTC,100.00170113,200.42,"https://etherscan.io/address/0x41148f77fbb3615d52fd49c927523efb719a3288","https://mempool.space/address/bc1qxvwk6av57m355a9le35qgv2qrlx68j9clad3fa",Success,202.89201,0,0,107
#7207370,ETH,7207370.1,442.90439,,,,SOL,282.36032427,438.67,"https://etherscan.io/address/0xd51f432fba075b4ea08271b43826c355389dd168","https://solscan.io/account/6tdTa6fqjRwUNdcw3bUDqxkr5nBrdsy8fYrQSew4ZYLn",Success,442.90439,0,0,108
#7206951,SOL,7206951.59,295.31292,,,,USDC,29291.76,291.71,"https://solscan.io/account/HCJqP8kFekxr9aQYj2MQU64VMSQfKJAywBPoH7PdajYv","https://solscan.io/account/3bvzg9dAQQBBi8iHoBq4o3YuALC3DGwRW8jgpQQP3GCZ",Success,295.31292,0,0,108
#72051120,USDC,72051120,20.0019,,,,ETH,380.00436342,19.27,"https://arbiscan.io/address/0x6fd69ae1f7d2b2d537814156744786344c37348b","https://etherscan.io/address/0x6fd69ae1f7d2b2d537814156744786344c37348b",Success,20.0019,0,0,108
#7197431,USDC,710,1709.761,,,,BTC,680.01441689,1695.87,"https://arbiscan.io/address/0x41148f77fbb3615d52fd49c927523efb719a3288","https://mempool.space/address/bc1qj3yla3e96k2dzd7ew4w2mrmkmdqhr27270vwu4",Success,0.85,0,0,108
#7197190,BTC,7197190.03409072,4007.083,,,,SOL,1421.37207545,3965.79,"https://mempool.space/address/bc1q9dyfl96w7m2xthkd0m0wecjwcjakpttn86sd9f","https://solscan.io/account/FDyuVwRowwKro2b3EsyFy8TRUmeJ8v87a18CAkxG5aR3",Success,2,0,0,108
#719446150,USDC,719446150,149.98148,,,,BTC,560.00124974,147.33,"https://solscan.io/account/GJURSqHR4tyvBWzFHLQAvZ8xpBaB2Q4kDBWSyEr9hgoc","https://mempool.space/address/bc1q4yhk237aw9da5duz3f8zj04dp8zdttn33jgnkw",Success,149.98148,0,0,108
#7193499,USDT,999.59,10005.849,,,,BTC,370.0835855,9921.53,"https://etherscan.io/address/0x8f69acc22126b08affbf1eab53ede0e3b08ed313","https://mempool.space/address/bc1qgnltpjwrxye89ajan2wz8k4uyjgn69zqctrs28",Success,5,0,0,108
#7192880,BTC,7192880.00041,48.8547,,,,SOL,530.2435888,47.42,"https://mempool.space/address/bc1q7qvry2uayt9asq6pwua5e8jdwmvhl83lgm5gjj","https://solscan.io/account/QBdAnkH3eGLqtzdLRbPw6rBJH6eXVwsZSwxmV6CrL1z",Success,48.8547,0,0,109
#7192242,USDT,460.52,2462.142,,,,ETH,130.52845502,2455.04,"https://etherscan.io/address/0x7a5bef1a296580580920aee61b737236395e8e58","https://etherscan.io/address/0x7a5bef1a296580580920aee61b737236395e8e58",Success,1.23,0,0,109
#7190921,USDC,687,1686.671,,,,BTC,710.0140601,1670.17,"https://arbiscan.io/address/0xbe00aa7fdb237810cea3d271e70b75ca3667b2ff","https://mempool.space/address/bc1q992zd0x9k0wwx7k6kh2fxqz7c3fe5z64yaeuet",Success,0.84,0,0,109
#7190480,BTC,7190480.014,1663.191,,,,USDC,650.85,1650.53,"https://mempool.space/address/bc1qlgefq4wy63n5f75xt5twcye8q9dfp8p0q34ru5","https://arbiscan.io/address/0x6450050da8b655cb082015c437eae60621db1a80",Success,0.83,0,0,109
#7190460,BTC,7190460.018,2138.382,,,,USDT,120.52,2121.73,"https://mempool.space/address/bc1qcdy0w5zcgh9urq65qy49a54evt77xqpv7t4xam","https://etherscan.io/address/0x7a5bef1a296580580920aee61b737236395e8e58",Success,1.07,0,0,109
#7179111,SOL,7179111.2,230.19227,,,,USDC,87227.34,227.3,"https://solscan.io/account/HCJqP8kFekxr9aQYj2MQU64VMSQfKJAywBPoH7PdajYv","https://solscan.io/account/7A8gP8yTUabJaT3nro8PGESHdATP5JBxunLnN8i1jCwX",Success,230.19227,0,0,109
#7176680,SOL,7176680.09,17.3916,,,,USDC,7216.17,16.17,"https://solscan.io/account/FTQAJYBBBeDYtUdVMYhixo8hiHGZKnDtEoEtDHCigzLD","https://solscan.io/account/EMqpnVc5Apy6pghpECnKgZPjwrEkjJVLQ6rXn8YztpoM",Success,17.3916,0,0,109
#71764210,USDC,71764210,10.009,,,,SOL,310.04827739,9.29,"https://solscan.io/account/EMqpnVc5Apy6pghpECnKgZPjwrEkjJVLQ6rXn8YztpoM","https://solscan.io/account/FTQAJYBBBeDYtUdVMYhixo8hiHGZKnDtEoEtDHCigzLD",Success,10.009,0,0,109
#7175810,SOL,7175810.07251256,14.0113,,,,USDC,3812.83,12.84,"https://solscan.io/account/EMaAmAWEV6TNX3EEmPiiHDHjcv5BUS5QcNB7Xm2CEteV","https://solscan.io/account/FTQAJYBBBeDYtUdVMYhixo8hiHGZKnDtEoEtDHCigzLD",Success,14.0113,0,0,109
#7175250,BTC,7175250.0009346,110.14108,,,,USDT,62107.59,107.64,"https://mempool.space/address/bc1qvm2vzzhn2w42rhkmfucd3439xe7f5favxzn5zf","https://etherscan.io/address/0xd7bdde1d55215270847a463dfa3456834ef567f2",Success,110.14108,0,0,109
#7173190,BTC,7173190.01690217,2010.211,,,,SOL,1810.14954722,1994.43,"https://mempool.space/address/bc1q9dyfl96w7m2xthkd0m0wecjwcjakpttn86sd9f","https://solscan.io/account/FDyuVwRowwKro2b3EsyFy8TRUmeJ8v87a18CAkxG5aR3",Success,1,0,0,109
#7171700,SOL,7171700.13,25.3624,,,,BTC,830.00019779,23.46,"https://solscan.io/account/FuWifPdPzgSe8SHmAMXCSDi9iUo6gWWFxvxjbP4oM4g3","https://mempool.space/address/bc1quyppqf4hhgy3kdjtspdnynx7kwqy34m8wkkqkp",Success,25.3624,0,0,109
#7171180,BTC,7171180.00042264,50.0448,,,,SOL,540.25131755,48.59,"https://mempool.space/address/bc1q9dyfl96w7m2xthkd0m0wecjwcjakpttn86sd9f","https://solscan.io/account/FDyuVwRowwKro2b3EsyFy8TRUmeJ8v87a18CAkxG5aR3",Success,50.0448,0,0,109
#7148160,BTC,7148160.00288,350.30346,,,,SOL,611.74310508,346.77,"https://mempool.space/address/1H25CaBfcXjCqpeZraaYRCoiroSvKj4xDP","https://solscan.io/account/CrzFPmuxHzmJV9Wo9vX27qhU4HPqFk1hL969Vik7zL3m",Success,350.30346,0,0,110
#7139070,BTC,7139070.05,6030.925,,,,USDT,988.6,5988.27,"https://mempool.space/address/bc1q3v4khj2rrj8rxhffc0hur8zkmwkmt38m0fxn4y","https://etherscan.io/address/0xaed6dcac53d4b63d7516f87acec23a15f24454a4",Success,3.01,0,0,110
#7135230,BTC,7135230.00328956,395.87392,,,,SOL,661.95071908,392.7,"https://mempool.space/address/bc1qwe4ahrwn0lx38f3x6zntuytd83nmrnvwfq6smk","https://solscan.io/account/3CigjTUsDf21y7uYpCDs5NfToj38NQungvbKSsnSUxJk",Success,395.87392,0,0,111
#7120470,BTC,7120470.006,719.37714,,,,ETH,940.15619878,714.45,"https://mempool.space/address/3BcR4vum2P79DEzDQxE5VRoze7akZzcvBH","https://etherscan.io/address/0xf559e62d5e5b6ff46f1e532830e18de7161fec53",Success,719.37714,0,0,111
#7119430,BTC,7119430.0371,4442.224,,,,ETH,660.96409318,4403.94,"https://mempool.space/address/bc1qjwpa4kufgahpysk9d76wjl02x9kchj2mrtzyf7","https://etherscan.io/address/0x5072b6d4a873de69544a427ad0109210898cb93b",Success,2.22,0,0,111
#7117472,USDT,600,2599.702,,,,BTC,330.02148984,2579.02,"https://etherscan.io/address/0xdf5a577aa69ab5037fdb5a5087c59dc7082dc219","https://mempool.space/address/bc1q2yuedq8akyn9pn6q44k6rfklea5necww0k7wkn",Success,1.3,0,0,111
#7107840,BTC,7107840.00298,357.26353,,,,ETH,410.0785282,350.91,"https://mempool.space/address/1DH87tvkJPcLaeCYo3EiwjLejgvHrn5zN6","https://etherscan.io/address/0x58c7565f38c0ea12a22367f7088bd52e0d43b971",Success,357.26353,0,0,111
#7102340,ETH,7102340.97,4283.924,,,,SOL,2423.86829319,4243.33,"https://etherscan.io/address/0x9ec5868b95b5342a10bf0b7f7ba93e2c03ede1bf","https://solscan.io/account/E1QJKJkXB5bGrNMKevdNJa7MrYnbH6wLkpZcxVojmfGC",Success,2.14,0,0,111
#7100180,BTC,7100180.00261333,309.25305,,,,ETH,900.0719433,306.9,"https://mempool.space/address/bc1q6wjf84yf6ltnzud2qag2qpeewh5vyf4ms6qkmn","https://etherscan.io/address/0x307ec87c93273effafad2e44a331903642e62f39",Success,309.25305,0,0,112
#70844620,USDC,70844620,20.0019,,,,SOL,270.11008465,19.28,"https://solscan.io/account/7A8gP8yTUabJaT3nro8PGESHdATP5JBxunLnN8i1jCwX","https://solscan.io/account/EMaAmAWEV6TNX3EEmPiiHDHjcv5BUS5QcNB7Xm2CEteV",Success,20.0019,0,0,112
#7084160,BTC,7084160.0009,107.16105,,,,USDC,25104.71,104.7,"https://mempool.space/address/bc1q738q6mzys9hq9asxafpc3v8wrm9fgz6ghy4hlz","https://solscan.io/account/7JQzH97xHHmABXFA321n1kTgvvFWMPrwBZtkokTXcQ3D",Success,107.16105,0,0,112
#7080860,BTC,7080860.005,598.26593,,,,ETH,100.1377643,592.66,"https://mempool.space/address/3BcR4vum2P79DEzDQxE5VRoze7akZzcvBH","https://etherscan.io/address/0xc0bdf5b586198557283def3386e2edac404b8c82",Success,598.26593,0,0,112
#708007500,USDC,708007500,499.91496,,,,BTC,370.00413058,494.27,"https://arbiscan.io/address/0x67beb3dd509b88b706dc5a9f03f50006410b088b","https://mempool.space/address/bc1qvpgxkd8k5pszrxktp6tk60n33ff4wn3azyfq45",Success,499.91496,0,0,112
#7065940,BTC,7065940.00123562,149.89147,,,,USDT,33147.2,147.17,"https://mempool.space/address/bc1qvm2vzzhn2w42rhkmfucd3439xe7f5favxzn5zf","https://etherscan.io/address/0xd7bdde1d55215270847a463dfa3456834ef567f2",Success,149.89147,0,0,113
#7060910,BTC,7060910.013,1586.631,,,,SOL,228.45788404,1572.48,"https://mempool.space/address/3BcR4vum2P79DEzDQxE5VRoze7akZzcvBH","https://solscan.io/account/A6C52kFL5oDGPVuS51sQPAF8jKqDzn9RuHKXf2EiwtBd",Success,0.79,0,0,113
#7059050,SOL,7059050.8,147.90146,,,,BTC,330.00119571,145.57,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1p2r80rzeuaprkppjc08szupjmc76q748p8kfnnnm9frttwf0fle5q52c8tx",Success,147.90146,0,0,113
#7058622,USDT,800,2800.252,,,,BTC,90.02282894,2780.01,"https://etherscan.io/address/0x202974736f61197e55ae401475b4b368a4dd548f","https://mempool.space/address/3NFUNXtiJPJReDntnvUFsSUWrBcqSuoHUf",Success,1.4,0,0,113
