swap_id,input_currency,input_amount,input_usd_value,intermediate_currency,intermediate_amount,intermediate_usd_value,output_currency,output_amount,output_usd_value,sender_address,receiver_address,status,commission,age_minutes,age_hours,age_days
#697147803,USDT,697147803.73,803.82798,,,,ETH,140.20419419,798.99,"https://etherscan.io/address/0x4764844f27070ec038c106ef91602360101e05c1","https://etherscan.io/address/0x4764844f27070ec038c106ef91602360101e05c1",Success,803.82798,0,0,116
#6971391,USDT,280,1280.121,,,,BTC,110.01087531,1270.73,"https://etherscan.io/address/0x4764844f27070ec038c106ef91602360101e05c1","https://mempool.space/address/bc1qweff0lhmejw9jge0edts67m9d3mfmurfqg8c8p",Success,0.64,0,0,116
#6959150,BTC,6959150.01094,1282.241,,,,SOL,907.3195028,1269.44,"https://mempool.space/address/bc1qf770ahs56ztd88tcuvy2d2qkzv4k3876pgt2rv","https://solscan.io/account/BpAJBdLwbwSxxFTq7XyxxJJcDZJijqfDGJuRhcwdqfZr",Success,0.64,0,0,116
#695728150,USDC,695728150,149.97148,,,,BTC,550.00123938,145.53,"https://solscan.io/account/GJURSqHR4tyvBWzFHLQAvZ8xpBaB2Q4kDBWSyEr9hgoc","https://mempool.space/address/bc1q4yhk237aw9da5duz3f8zj04dp8zdttn33jgnkw",Success,149.97148,0,0,116
#6954701,ETH,6954701.205,4599.144,,,,BTC,390.03923294,4561.36,"https://etherscan.io/address/0x16c6d48fb07761f6bd980e0e96e2a000c1e40734","https://mempool.space/address/bc1q2fa7p42vf56ksp0tnznczvd8zq8m69tg3qc9gr",Success,2.29,0,0,116
#6950990,BTC,6950990.00300747,350.89347,,,,USDT,9346.63,346.68,"https://mempool.space/address/39NskbXotpUNcfPZjEZmcCSbTeRcgU2Sxt","https://etherscan.io/address/0x7f10e722515c0055a282e8076de773892083ac39",Success,350.89347,0,0,116
#6950365,USDC,0,4999.044,,,,ETH,91.29488961,4968.83,"https://arbiscan.io/address/0x36121cb3815e9467e205a730a2f1c52d5684e0ce","https://etherscan.io/address/0x36121cb3815e9467e205a730a2f1c52d5684e0ce",Success,2.5,0,0,116
#6949080,ETH,6949080.305,1168.271,,,,BTC,590.00991705,1155.9,"https://etherscan.io/address/0x1c054171e69ef6ef7930161426642113ad03b045","https://mempool.space/address/bc1qcqrdkyu82hjms2w62l4zsah0xxjyu0x6tgu4gv",Success,0.58,0,0,116
#69482398,USDT,163.83,98175.6997,,,,ETH,925.7275766,98211.79,"https://etherscan.io/address/0xf21d41de165bd773ecba72cae837461a17beb202","https://etherscan.io/address/0xf21d41de165bd773ecba72cae837461a17beb202",Success,49.04,0,0,116
#6936642,USDC,755.21,2754.7216,,,,SOL,7216.10074437,2735.81,"https://etherscan.io/address/0x24bcab8db7f06f4b5ae0a029d99df2d9cfda926c","https://solscan.io/account/AqdnTkp7a2XCRTcKwKAQASdwSF7CWzCukQ5AkFz2kEQr",Success,1.38,0,0,117
#6936471,USDC,650,1649.58,,,,BTC,580.01420571,1635.02,"https://etherscan.io/address/0x24bcab8db7f06f4b5ae0a029d99df2d9cfda926c","https://mempool.space/address/bc1qk4hqwm95eeusky0x8lu2klwwfl95vrwp6u7j79",Success,0.82,0,0,117
#6931501,SOL,6931501,168.13166,,,,BTC,60.00141867,162.85,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1pnhntdc9my08eppxhwj5szfvp8cpc73nn5tz905qdeg077xffm96s75twtg",Success,168.13166,0,0,117
#6930913,USDT,249.96,3250.403,,,,BTC,140.02806503,3225.24,"https://etherscan.io/address/0x1895a3c49d074b5b8ec171191878616c9797f9f2","https://mempool.space/address/bc1qkng9enlznrvqvnn6h7x2qp4q96shjh37lps2ef",Success,1.62,0,0,117
#69283013,USDC,69283013,13.0012,,,,ETH,420.00335508,12.33,"https://arbiscan.io/address/0x6abade6569f03841a0d5233d23f175eeeb3253c4","https://etherscan.io/address/0x6abade6569f03841a0d5233d23f175eeeb3253c4",Success,13.0012,0,0,117
#6922540,BTC,6922540.00130289,149.85147,,,,ETH,880.0404416,147.37,"https://mempool.space/address/bc1q0vxgu6xdgu80u286wgvxfwx8mrjuyj4qa7vtr3","https://etherscan.io/address/0x9a56d3d1a6631376cc0c5dc45a1453ea0287a938",Success,149.85147,0,0,117
#6917900,BTC,6917900.00743709,846.80839,,,,ETH,410.23359625,837.38,"https://mempool.space/address/1CMp26WPwxF6wWetKbVgSwDyFsAscL4EzF","https://etherscan.io/address/0x29196aff6ee59e2b8d6b97cef285608b175bdfbd",Success,846.80839,0,0,117
#691418220,USDC,691418220,219.96218,,,,SOL,121.33150649,217.58,"https://solscan.io/account/C2E8K5ekdHxCmCnXZXwdTzJaGe3ezmFdk7Rfkz6sDca4","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,219.96218,0,0,118
#6912825,USDT,900,5899.205,,,,USDC,859.55,5858.4,"https://etherscan.io/address/0xa7c6a3c3e6239b68a40c998c958489d03e66707a","https://arbiscan.io/address/0xa7c6a3c3e6239b68a40c998c958489d03e66707a",Success,2.95,0,0,118
#690682116,USDC,690682116,115.98114,,,,SOL,720.70624412,114.46,"https://solscan.io/account/SmMsQpoqBG63MxWdF8FNfbUqsaU5PxDjMVgt2LDzRQY","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,115.98114,0,0,118
#690653154,USDC,690653154,153.97152,,,,SOL,500.94215529,152.9,"https://solscan.io/account/EjTEmdyEgU6hyya2fKR884PnDy67JytVorQJDSkjtTWn","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,153.97152,0,0,118
#6906411,SOL,6906411.64,266.45264,,,,USDC,28263.79,263.74,"https://solscan.io/account/kvXCmQkcXhuhNSFcg98eYFmb9mzx93hUFPCGpojYdpW","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,266.45264,0,0,118
#690620411,USDC,690620411,410.91408,,,,SOL,32.51055706,408.33,"https://solscan.io/account/E6K7EJeWs5qHuJBvs3TBws4yUYttprqbBvp6TbaovUga","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,410.91408,0,0,118
#690612200,USDC,690612200,199.96198,,,,SOL,241.21866704,198.4,"https://solscan.io/account/HgakXGP85t9sA8ZGWbJc3yrpmFxm2ZKfew3Jxr1ASggC","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,199.96198,0,0,118
#6905645,USDC,415,5413.845,,,,USDC,379.78,5378.57,"https://arbiscan.io/address/0x1362e38fff4f2157f14993f6b8c0e6356dea2432","https://etherscan.io/address/0x4ba73da95306b728479659ffa31627ac70824e4f",Success,2.7,0,0,118
#690553724,USDC,690553724,723.85719,,,,USDC,85719.23,719.09,"https://arbiscan.io/address/0xa7fa03f09f39054c5605bf54d7c16a49ca65f205","https://etherscan.io/address/0x4ba73da95306b728479659ffa31627ac70824e4f",Success,723.85719,0,0,118
#6904120,ETH,6904120.80899377,2906.432,,,,BTC,870.02532594,2884.81,"https://etherscan.io/address/0x10f6f534449a36489d65ef12a54a324102899479","https://mempool.space/address/bc1qy5f9uey26mpfaq7tl9j7rk973v50jydywzwnt7",Success,1.45,0,0,118
#6902660,SOL,6902660.78638569,128.05126,,,,BTC,820.00110931,126.13,"https://solscan.io/account/3VSdpR6JmQwMK6jVvxH2Wwb7EfrpnLbptYM3E9y7CB1k","https://mempool.space/address/bc1q6sfftwhpy5ljdn7pag2ztsm3kc56yyq2wxeyc3",Success,128.05126,0,0,118
#6902590,BTC,6902590.00087984,100.0498,,,,SOL,460.60421113,98.4,"https://mempool.space/address/bc1q6sfftwhpy5ljdn7pag2ztsm3kc56yyq2wxeyc3","https://solscan.io/account/3VSdpR6JmQwMK6jVvxH2Wwb7EfrpnLbptYM3E9y7CB1k",Success,100.0498,0,0,118
#6896600,BTC,6896600.01,1134.021,,,,ETH,970.31229297,1124.56,"https://mempool.space/address/3BcR4vum2P79DEzDQxE5VRoze7akZzcvBH","https://etherscan.io/address/0xf559e62d5e5b6ff46f1e532830e18de7161fec53",Success,0.57,0,0,118
#6889833,ETH,6889833.3282,12130.9712,,,,BTC,460.10527352,12036.22,"https://etherscan.io/address/0xdb328435ea4c676f334c5bae6c1b9b4cff19860f","https://mempool.space/address/bc1q6qztrfkdpvjkkdmgjwc7ddxvh8kq5utuadkrjm",Success,6.06,0,0,118
#688936427,USDC,688936427,426.92423,,,,BTC,820.00370892,422.75,"https://arbiscan.io/address/0x8d7458fdcb400dd7b9ca19897ea55fb0f3d9230d","https://mempool.space/address/bc1qca7ru8yc0yfhrnxsqvucjlsrfd4k9aekawc96e",Success,426.92423,0,0,118
#6888820,ETH,6888820.99,3596.263,,,,BTC,30.0312895,3566.93,"https://etherscan.io/address/0xecaf3441928c52502b5b1b2a34cae82f54dcca48","https://mempool.space/address/bc1q4dzcwuuq0kzvn6yjw7k453yhx9ahau7xshddwa",Success,1.79,0,0,118
#6884249,USDC,900,9898.059,,,,USDC,835.64,9833.71,"https://arbiscan.io/address/0x4b156f7c94539f79f126729dd45c223ef6bfcc65","https://etherscan.io/address/0x4ba73da95306b728479659ffa31627ac70824e4f",Success,4.94,0,0,119
#68839920,USDC,840,20835.662,,,,USDC,704.61,20700.3,"https://arbiscan.io/address/0x2f8710cec7e61263e65440853b91f68460a9762b","https://etherscan.io/address/0x4ba73da95306b728479659ffa31627ac70824e4f",Success,10.41,0,0,119
#6883820,ETH,6883820.03,110.31108,,,,USDC,31108.92,108.9,"https://etherscan.io/address/0x4b0aba9c88299b52ca40786e582e57bf297f18b6","https://etherscan.io/address/0x4ba73da95306b728479659ffa31627ac70824e4f",Success,110.31108,0,0,119
#6883420,SOL,6883420.69,116.50115,,,,USDC,21114.7,114.68,"https://solscan.io/account/3m8utXihQ5maoRQtgo8F2ddcSQPUPdS8roJBcqwwSRkv","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,116.50115,0,0,119
#6883321,SOL,6883321.23,207.61205,,,,USDC,91205.39,205.36,"https://solscan.io/account/CVr6XxiZ5EcgBnkwETBbTyhf1mQn2LdmQCJ4fanBrpy","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,207.61205,0,0,119
#6883281,SOL,6883281.75,294.54292,,,,USDC,83292.33,292.26,"https://solscan.io/account/mdb5mDQfcwJt2vjxqkFkoNCP1scUAyNSfgyBpDyUZf4","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,294.54292,0,0,119
#688324153,USDC,688324153,152.97151,,,,SOL,520.90047704,151.55,"https://solscan.io/account/4UEFSWrigLz5inmBB8FmpQY2wx8LJD8o3CPfNz7Nckko","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,152.97151,0,0,119
#688312185,USDC,688312185,184.96183,,,,SOL,341.08784578,183.08,"https://solscan.io/account/QSEmdo8EwyWQQLzuR17YtinFeAK9t5b8nWn2KPCWjU9","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,184.96183,0,0,119
#68830086,USDC,68830086,85.9884,,,,SOL,900.50422404,84.77,"https://solscan.io/account/5BRkDDX6vFQQGGQJa8AD1LxQh5bQxGpkKQ8WVxiVcMrv","https://solscan.io/account/8Niun9MaadQXHpJF4tdqZNHsxydWmjuHTZNGcCeiwXDJ",Success,85.9884,0,0,119
#6875500,ETH,6875500.13577695,500.57497,,,,SOL,672.97540998,494.62,"https://etherscan.io/address/0xa78f6bea0826281fa37b3847fdc24607dd1b13c1","https://solscan.io/account/9pmrJSkrwQzA6F3K1C4SDBYqhUpZsYwK5EDg5Vb3ksq",Success,500.57497,0,0,119
#6873770,BTC,6873770.0010848,124.88123,,,,ETH,130.03344327,123.01,"https://mempool.space/address/1HnF9Y3hs7m7Ur9HDcV2jhjzTkrBo8r5uB","https://etherscan.io/address/0xc23d5022a4b74edc7c21c3da9f6917024d3592d4",Success,124.88123,0,0,119
#687235150,USDC,687235150,149.96148,,,,BTC,540.00128177,147.72,"https://solscan.io/account/GJURSqHR4tyvBWzFHLQAvZ8xpBaB2Q4kDBWSyEr9hgoc","https://mempool.space/address/bc1q4yhk237aw9da5duz3f8zj04dp8zdttn33jgnkw",Success,149.96148,0,0,119
#6870800,BTC,6870800.02,2309.272,,,,SOL,7313.53672727,2282.21,"https://mempool.space/address/bc1qf770ahs56ztd88tcuvy2d2qkzv4k3876pgt2rv","https://solscan.io/account/BpAJBdLwbwSxxFTq7XyxxJJcDZJijqfDGJuRhcwdqfZr",Success,1.15,0,0,119
#6843492,ETH,6843492.397,8299.368,,,,BTC,880.07243795,8238.38,"https://etherscan.io/address/0x7199a7d655caec292d4c74973aecd798170cd1be","https://mempool.space/address/bc1q8454v27qscx0h5efadwlqwuhhjnzruqg0hyhl3",Success,4.14,0,0,120
#6836051,SOL,6836051.68,269.08266,,,,BTC,890.00234547,265.88,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1qafefskf5qm5p9wfh3ds9a9wyplp0mnvyd6nxnj",Success,269.08266,0,0,121
#683534650,USDC,683534650,649.81645,,,,BTC,260.00567785,644.1,"https://arbiscan.io/address/0xa731be5032a28821ee8c51066d23e1381167a722","https://mempool.space/address/bc1qxm8vjfcvw0fqenm9d3x6rl0ys74ra38ucupl8e",Success,649.81645,0,0,121
#6834420,ETH,6834420.24042734,825.12819,,,,BTC,740.00721759,818.11,"https://etherscan.io/address/0x502fb03138e058576f27afadfcd5fb99d1a975b4","https://mempool.space/address/bc1q6hzhjjsxyl5sk8zl600dh9zczknavvpch5sw37",Success,825.12819,0,0,121
#683336113,USDT,300,113270.66112,,,,BTC,160.99512919,112417.17,"https://etherscan.io/address/0xfad5b772424e7df59f8ca90e4f3e1f4fc138fddf","https://mempool.space/address/bc1q0kmjt78x8df56kutjamm0mlwjm76vn35hp6479",Success,56.58,0,0,121
#6831691,BTC,6831691.5549,175012.55173,,,,SOL,88.64986911,172981.4,"https://mempool.space/address/bc1qy69xn37ncw43yf9dx28ke3lfdsj5eu9g2ykjnp","https://solscan.io/account/6gaeGYL1spmRr1ufqgZjJc6HLzrKvi9dKgUNULkTLtBE",Success,87.35,0,0,121
#682814500,USDT,682814500,499.87496,,,,BTC,250.00440799,495.16,"https://etherscan.io/address/0xa9fe28a6df28a8f407dce980cca97983b61719b6","https://mempool.space/address/bc1qqtgaawawxafd4xrz4yvc9jmm83vm9tcq2h6ur0",Success,499.87496,0,0,121
#6819371,USDT,782.5,1781.941,,,,BTC,270.01562932,1767.93,"https://etherscan.io/address/0x1895a3c49d074b5b8ec171191878616c9797f9f2","https://mempool.space/address/bc1qeluhv5zzscn9vha28skw9nclmy8dxllzesq9py",Success,0.89,0,0,121
#6814832,ETH,6814832,6967.386,,,,USDT,905.73,6903.62,"https://etherscan.io/address/0x7e55c5a6a1b329b16721529b544016ff228ab787","https://etherscan.io/address/0x7e55c5a6a1b329b16721529b544016ff228ab787",Success,3.47,0,0,122
#6812791,ETH,6812791.48,5177.505,,,,BTC,20.04518911,5140.27,"https://etherscan.io/address/0x202974736f61197e55ae401475b4b368a4dd548f","https://mempool.space/address/bc1qqsxqsyyhz23zk9t3wgwksr689a4f4k30pt7xe0",Success,2.59,0,0,122
#6809800,BTC,6809800.00870751,992.14984,,,,SOL,225.96672977,984.08,"https://mempool.space/address/1HGF6aTrvfdwjU8BAeW5CuRsvnGu9D98Lw","https://solscan.io/account/PNi6pnNBbpqjsF8UwRnr3sJQy97tV6JVDuWhYd1tjd4",Success,992.14984,0,0,122
#68096483,USDT,653.73,83619.0683,,,,BTC,640.72863054,83040.62,"https://etherscan.io/address/0x93e917c0934072ca1b1b6241859726848d7e4536","https://mempool.space/address/bc1qe8lqc2pv0qwejrg594gycz4ngf7apgswjh3r2a",Success,41.77,0,0,122
#6809030,BTC,6809030.007,796.36789,,,,SOL,574.79788117,789.22,"https://mempool.space/address/1PpxB1BUyQAUqFWKoAUAYLzjgDHAnGbdqP","https://solscan.io/account/HU2nTRuq8HywfACwX9xdoRH6VSAFPjXCFM35wiDnwQ3U",Success,796.36789,0,0,122
#679924255,USDC,679924255,254.93252,,,,ETH,870.07068658,252.61,"https://arbiscan.io/address/0xfee73611726fd31a50e297473dff75e2aead8c4d","https://etherscan.io/address/0xfee73611726fd31a50e297473dff75e2aead8c4d",Success,254.93252,0,0,122
#679710150,USDC,679710150,149.96148,,,,BTC,510.00127431,147.06,"https://solscan.io/account/GJURSqHR4tyvBWzFHLQAvZ8xpBaB2Q4kDBWSyEr9hgoc","https://mempool.space/address/bc1q4yhk237aw9da5duz3f8zj04dp8zdttn33jgnkw",Success,149.96148,0,0,122
#6774020,BTC,6774020.00128684,150.25148,,,,USDT,38148.13,148.1,"https://mempool.space/address/bc1qvm2vzzhn2w42rhkmfucd3439xe7f5favxzn5zf","https://etherscan.io/address/0xd7bdde1d55215270847a463dfa3456834ef567f2",Success,150.25148,0,0,123
#6769510,ETH,6769510.07935353,300.06297,,,,USDC,6297.12,297.07,"https://etherscan.io/address/0x0a36ed9e201562a8940bf9997a245d0a309b0470","https://etherscan.io/address/0x0a36ed9e201562a8940bf9997a245d0a309b0470",Success,300.06297,0,0,123
#6762530,BTC,6762530.00168942,199.37197,,,,USDT,17195.29,195.26,"https://mempool.space/address/bc1qt96yhqe2antz782j2k3jmkd56hjj9ghsssma9z","https://etherscan.io/address/0x09bcc058742c77ee4cd001a0759b3d3ca87f15cf",Success,199.37197,0,0,123
#6755080,BTC,6755080.03,3554.333,,,,USDT,526.69,3526.03,"https://mempool.space/address/bc1q3v4khj2rrj8rxhffc0hur8zkmwkmt38m0fxn4y","https://etherscan.io/address/0xaed6dcac53d4b63d7516f87acec23a15f24454a4",Success,1.77,0,0,124
#6754304,USDC,500,4499.15,,,,BTC,150.03762747,4466.23,"https://etherscan.io/address/0x24bcab8db7f06f4b5ae0a029d99df2d9cfda926c","https://mempool.space/address/bc1q3y49njnx0hll564eldkg2zgj2g0yc5uy7t53a6",Success,2.25,0,0,124
#6754103,USDC,588.29,3587.513,,,,BTC,60.03000316,3558.64,"https://arbiscan.io/address/0xbe00aa7fdb237810cea3d271e70b75ca3667b2ff","https://mempool.space/address/bc1qztphw7n9zxtqyvc9za5euwf5d8z4wnfhqsxeuf",Success,1.79,0,0,124
#6752640,BTC,6752640.00187555,222.55219,,,,USDC,55219.58,219.55,"https://mempool.space/address/bc1qvcp04qymkce57lr55t6e9yk6jvashew0r4mn63","https://etherscan.io/address/0x6645f637de4e9e8014493d0258c683944b92231c",Success,222.55219,0,0,124
#6744950,SOL,6744950.98,172.2117,,,,BTC,720.00144402,169.32,"https://solscan.io/account/3Q84mFLXpsidSEYFUgocYYatumFCyRb4wzTSLYdu36Sm","https://mempool.space/address/bc1qgwwkv8zcxtltplp5qyfjfsx5ufgp4dyfler95x",Success,172.2117,0,0,124
#673478150,USDC,673478150,149.97148,,,,BTC,530.00124522,147.36,"https://solscan.io/account/GJURSqHR4tyvBWzFHLQAvZ8xpBaB2Q4kDBWSyEr9hgoc","https://mempool.space/address/bc1q4yhk237aw9da5duz3f8zj04dp8zdttn33jgnkw",Success,149.97148,0,0,124
#6731832,ETH,6731832.59,9752.229,,,,BTC,930.08225591,9676.84,"https://etherscan.io/address/0x6d9638c87bc6aa63890f1621db21e49abaa6a474","https://mempool.space/address/bc1q5t0hq5x9ccxfjqe0kw5z8tp3gufkp47ud44ual",Success,4.87,0,0,124
#6731340,ETH,6731340.495,1865.881,,,,BTC,800.01571405,1849.23,"https://etherscan.io/address/0x6d9638c87bc6aa63890f1621db21e49abaa6a474","https://mempool.space/address/bc1q0dkp8p6t3pk49c8dqvp06av3cjmj874wshjk9s",Success,0.93,0,0,124
#6730720,BTC,6730720.001,117.60114,,,,USDC,60114.45,114.43,"https://mempool.space/address/37m44HSsCfVGsUWY4wpCnT9hSGbEQMJj1F","https://etherscan.io/address/0xc5f10ab58575946c9d09f93512dc5221a0958eec",Success,117.60114,0,0,124
#6730345,USDT,0,4999.614,,,,BTC,210.04212283,4959.78,"https://etherscan.io/address/0xdf5a577aa69ab5037fdb5a5087c59dc7082dc219","https://mempool.space/address/bc1qsqy8afgh78s4erjzncuwfu6xmdyk050tatyze4",Success,2.5,0,0,124
#6724620,BTC,6724620.01006976,1191.091,,,,ETH,20.30845361,1179.82,"https://mempool.space/address/bc1q4s7j6vgq9gn3vyrhs2gcr92gpx4plwn2p29js6","https://etherscan.io/address/0xe0798a9567205f72e9294186c6d249f7dfb939f9",Success,0.59,0,0,125
#6719160,BTC,6719160.0009,105.88103,,,,ETH,800.02743411,103.4,"https://mempool.space/address/bc1qhte2sugeyvsma3eddjc2d33uegtmpvemam7jyk","https://etherscan.io/address/0x263b69e5b077fe9525544759554b91304b447c42",Success,105.88103,0,0,125
#67184668,USDT,822.2,68806.8968,,,,BTC,550.58010512,68347.29,"https://etherscan.io/address/0x3e42812056456277b0cddb474d44e040fc491b60","https://mempool.space/address/bc1qg2r5ma5tjnesnx2h5uxjcr2n3g6tha927xh9u5",Success,34.37,0,0,125
#6715770,BTC,6715770.001,117.38114,,,,USDC,38114.75,114.73,"https://mempool.space/address/37m44HSsCfVGsUWY4wpCnT9hSGbEQMJj1F","https://etherscan.io/address/0xc5f10ab58575946c9d09f93512dc5221a0958eec",Success,117.38114,0,0,125
#6710210,BTC,6710210.009,1055.691,,,,SOL,795.85008079,1050.02,"https://mempool.space/address/13AUybqCcAibQf9LXDDwyE5BwtNzwW9HtZ","https://solscan.io/account/8wiJTz7Jr2PSNtM4Wwod1z5ftenaWdnkcNxF4PYCoXNV",Success,0.53,0,0,125
